rosared01,2021,1,CLE,AL,78,283,29,72,15,1,7,46,9,2,17,47,0,1,2,3,3,,0.254416961
stassma01,2021,1,LAA,AL,87,282,45,68,11,1,13,35,0,0,28,101,0,8,0,1,8,,0.241134752
brownse01,2021,1,OAK,AL,111,281,43,60,13,1,20,48,4,1,23,89,2,1,0,2,1,,0.213523132
francwa01,2021,1,TBA,AL,70,281,53,81,18,5,7,39,2,1,24,37,0,2,0,1,2,,0.288256228
grandya01,2021,1,CHA,AL,93,279,60,67,9,0,23,62,0,0,87,82,0,3,1,5,15,,0.240143369
murphto04,2021,1,SEA,AL,97,277,35,56,8,0,11,34,0,0,40,99,0,2,0,3,8,,0.202166065
roberlu01,2021,1,CHA,AL,68,275,42,93,22,1,13,43,6,1,14,61,1,5,0,2,4,,0.338181818
brinsle01,2021,1,MIA,NL,89,274,24,62,14,0,9,33,1,1,13,72,0,1,1,1,5,,0.226277372
slateau01,2021,1,SFN,NL,129,274,39,66,12,1,12,32,15,2,28,84,2,4,0,0,7,,0.240875912
vanmejo01,2021,1,ARI,NL,112,274,26,58,17,2,6,36,3,2,33,83,0,1,0,2,5,,0.211678832
fuentjo01,2021,1,COL,NL,95,271,30,61,11,1,7,33,0,0,12,65,1,0,0,1,5,,0.225092251
stewadj01,2021,1,BAL,AL,100,270,39,55,10,0,12,33,0,0,44,89,1,4,0,0,3,,0.203703704
duggast01,2021,1,SFN,NL,107,268,45,69,14,5,8,35,7,0,27,88,3,2,0,0,4,,0.257462687
jeffery01,2021,1,MIN,AL,85,267,28,53,10,1,14,35,0,1,22,108,0,4,0,0,6,,0.198501873
kimha01,2021,1,SDN,NL,117,267,27,54,12,2,8,34,6,1,22,71,1,4,2,3,6,,0.202247191
heimjo01,2021,1,TEX,AL,82,265,22,52,13,0,10,32,3,1,15,58,0,1,1,3,8,,0.196226415
schwaky01,2021,1,WAS,NL,72,265,42,67,9,0,25,53,1,1,31,88,1,5,0,2,4,,0.252830189
hernaya01,2021,1,WAS,NL,112,264,33,72,8,1,9,32,3,0,22,59,1,1,0,2,11,,0.272727273
rufda01,2021,1,SFN,NL,117,262,41,71,13,2,16,43,2,0,46,87,2,3,0,1,8,,0.270992366
uriasra01,2021,1,BAL,AL,85,262,33,73,14,0,7,38,1,2,28,76,0,6,0,0,3,,0.278625954
calhowi01,2021,1,TEX,AL,75,260,26,65,10,3,6,25,0,2,21,34,0,2,0,1,6,,0.25
larnatr01,2021,1,MIN,AL,79,260,29,58,12,0,7,28,1,0,31,104,0,8,0,2,3,,0.223076923
peterja01,2021,1,MIL,NL,94,259,36,64,11,1,6,31,10,1,38,68,0,3,0,2,1,,0.247104247
valaipa01,2021,1,BAL,AL,91,259,17,52,8,0,5,25,1,1,16,76,0,2,1,3,4,,0.200772201
choiji01,2021,1,TBA,AL,83,258,36,59,14,0,11,45,0,0,45,87,0,2,0,0,5,,0.228682171
cainlo01,2021,1,MIL,NL,78,257,40,66,13,0,8,36,13,2,26,48,0,2,0,1,5,,0.256809339
pederjo01,2021,1,CHN,NL,73,256,35,59,11,2,11,39,2,3,22,74,0,5,0,4,5,,0.23046875
zimmery01,2021,1,WAS,NL,110,255,27,62,16,0,14,46,0,0,16,77,0,0,0,2,9,,0.243137255
ibanean01,2021,1,TEX,AL,76,253,31,70,15,2,7,25,0,0,15,35,0,2,1,1,6,,0.276679842
longoev01,2021,1,SFN,NL,81,253,45,66,17,0,13,46,1,1,35,68,4,1,0,2,9,,0.260869565
phillbr02,2021,1,TBA,AL,119,253,50,52,9,4,13,44,14,3,33,113,0,2,2,2,3,,0.205533597
biggica01,2021,1,TOR,AL,79,250,27,56,10,1,7,27,3,1,37,78,2,1,1,4,4,,0.224
mejiafr01,2021,1,TBA,AL,84,250,31,65,15,3,6,35,0,0,17,49,0,7,1,2,4,,0.26
galvifr01,2021,1,BAL,AL,72,249,36,62,12,1,9,26,1,0,18,58,1,3,2,1,5,,0.248995984
culbech01,2021,1,TEX,AL,91,247,23,60,15,2,5,22,7,1,17,64,1,2,4,1,3,,0.24291498
bradlbo01,2021,1,CLE,AL,74,245,36,51,10,0,16,41,0,0,25,99,1,6,0,3,3,,0.208163265
tayloty01,2021,1,MIL,NL,93,243,33,60,9,3,12,43,6,1,20,59,1,7,0,1,6,,0.24691358
gonzama01,2021,1,BOS,AL,77,242,25,49,14,0,2,20,3,2,19,70,0,8,1,1,5,,0.202479339
alberha01,2021,1,KCA,AL,103,241,25,65,20,3,2,24,3,1,4,26,0,4,4,2,1,,0.269709544
merceye01,2021,1,CHA,AL,68,240,26,65,9,1,7,37,0,1,20,46,1,1,0,1,7,,0.270833333
strawmy01,2021,2,CLE,AL,60,239,42,68,16,0,2,14,13,1,29,50,0,0,0,0,6,,0.284518828
diazis01,2021,1,MIA,NL,89,238,25,46,9,0,4,17,1,1,34,73,6,1,1,3,2,,0.193277311
changyu01,2021,1,CLE,AL,89,237,32,54,14,3,9,39,1,0,11,69,0,2,0,1,4,,0.227848101
garcilu04,2021,1,WAS,NL,70,236,29,57,18,2,6,22,0,2,11,43,1,0,0,0,8,,0.241525424
marshbr02,2021,1,LAA,AL,70,236,27,60,12,3,2,19,6,1,20,91,0,2,1,1,3,,0.254237288
ohearry01,2021,1,KCA,AL,84,236,23,53,5,1,9,29,0,0,13,71,0,2,0,3,7,,0.224576271
buxtoby01,2021,1,MIN,AL,61,235,50,72,23,0,19,32,9,1,13,62,0,6,0,0,0,,0.306382979
goodwbr01,2021,1,CHA,AL,72,235,33,52,10,1,8,29,1,0,33,58,0,1,1,1,2,,0.221276596
holtbr01,2021,1,TEX,AL,77,235,21,49,13,1,2,23,5,1,23,49,0,1,0,1,5,,0.208510638
martest01,2021,2,OAK,AL,56,234,37,74,16,2,5,30,25,2,11,42,0,5,0,1,4,,0.316239316
anderbr06,2021,1,MIA,NL,67,233,24,58,9,0,7,28,5,0,26,65,2,5,0,0,4,,0.248927039
bertijo01,2021,1,MIA,NL,85,233,35,49,10,1,4,19,8,4,32,61,0,3,1,2,7,,0.210300429
martest01,2021,1,MIA,NL,64,233,52,71,11,1,7,25,22,3,32,57,2,8,1,1,2,,0.30472103
naylojo01,2021,1,CLE,AL,69,233,28,59,13,0,7,21,1,0,14,45,1,2,0,0,7,,0.253218884
mayfija01,2021,1,LAA,AL,75,232,28,52,14,0,10,36,5,0,16,58,0,3,3,1,4,,0.224137931
morelmi01,2021,1,OAK,AL,81,229,28,52,11,1,10,30,0,0,18,58,0,2,0,3,5,,0.227074236
nunezdo01,2021,1,COL,NL,81,228,31,43,12,3,10,33,0,0,34,91,4,0,0,1,0,,0.188596491
sanchje02,2021,1,MIA,NL,64,227,27,57,8,2,14,36,0,1,20,78,3,3,0,1,2,,0.251101322
toroab01,2021,2,SEA,AL,60,226,28,57,11,0,5,26,3,2,22,33,0,4,0,1,4,,0.252212389
espinsa01,2021,1,TOR,AL,92,222,32,69,13,1,2,17,6,1,22,30,0,1,1,0,4,,0.310810811
schwifr01,2021,2,CHN,NL,56,222,42,76,19,1,13,40,2,1,16,36,2,1,0,0,4,,0.342342342
alcanse01,2021,1,CHN,NL,89,220,30,45,6,3,5,17,3,0,30,74,2,2,1,2,3,,0.204545455
gonzaer01,2021,1,PIT,NL,71,220,17,51,7,1,2,21,2,2,8,40,0,0,0,1,4,,0.231818182
lasteto01,2021,1,SFN,NL,76,220,26,55,11,1,7,27,0,0,18,26,1,1,0,1,4,,0.25
difowi01,2021,1,PIT,NL,116,219,25,59,7,3,4,24,1,0,20,54,0,0,0,1,2,,0.269406393
suzukku01,2021,1,LAA,AL,72,219,17,49,8,0,6,16,0,0,12,44,0,11,2,3,7,,0.223744292
gomesya01,2021,1,WAS,NL,63,218,30,59,11,1,9,35,0,0,13,47,3,4,0,0,12,,0.270642202
cruzne02,2021,2,TBA,AL,55,217,35,49,8,0,13,36,0,0,16,63,4,2,0,2,4,,0.225806452
kieboca01,2021,1,WAS,NL,62,217,26,45,6,0,6,20,0,0,25,62,2,5,0,2,9,,0.207373272
rendoan01,2021,1,LAA,AL,58,217,24,52,13,0,6,34,0,0,29,41,2,1,0,2,11,,0.239631336
coopega03,2021,1,MIA,NL,71,215,30,61,10,1,9,33,1,1,30,68,0,4,0,1,6,,0.28372093
kirilal01,2021,1,MIN,AL,59,215,23,54,11,1,8,34,1,1,14,52,2,1,0,1,3,,0.251162791
vogelda01,2021,1,MIL,NL,93,215,30,47,8,0,9,24,0,0,43,57,1,0,0,0,6,,0.218604651
evansph01,2021,1,PIT,NL,76,214,23,44,5,0,5,16,1,0,28,53,1,5,0,0,3,,0.205607477
fraleja01,2021,1,SEA,AL,78,214,27,45,7,0,9,36,10,2,46,71,1,2,1,2,3,,0.210280374
hillisa01,2021,1,COL,NL,81,214,32,46,7,2,14,34,5,0,23,87,3,1,0,0,0,,0.214953271
mercaos01,2021,1,CLE,AL,72,214,27,48,11,1,6,19,7,1,21,42,0,2,1,0,1,,0.224299065
pindech01,2021,1,OAK,AL,75,214,30,52,16,1,6,27,1,0,16,62,0,2,0,1,6,,0.242990654
jimenel02,2021,1,CHA,AL,55,213,23,53,10,0,10,37,0,0,16,57,0,1,0,1,8,,0.248826291
voitlu01,2021,1,NYA,AL,68,213,26,51,7,1,11,35,0,0,21,74,0,7,0,0,12,,0.23943662
perezmi03,2021,1,PIT,NL,70,210,19,30,8,1,7,21,0,1,19,68,1,2,0,0,4,,0.142857143
darnatr01,2021,1,ATL,NL,60,209,21,46,14,0,7,26,0,0,17,53,0,2,0,1,7,,0.220095694
reyesvi01,2021,1,DET,AL,76,209,26,54,10,4,5,22,5,1,8,55,0,0,2,1,2,,0.258373206
sierrma01,2021,1,MIA,NL,123,209,27,48,6,1,0,5,11,0,15,50,4,0,1,0,1,,0.229665072
astudwi01,2021,1,MIN,AL,73,208,17,49,8,0,7,21,0,0,3,12,0,4,0,1,12,,0.235576923
solerjo01,2021,2,ATL,NL,55,208,36,56,11,0,14,33,0,0,29,45,0,1,0,2,3,,0.269230769
wardta01,2021,1,LAA,AL,65,208,33,52,15,0,8,33,1,1,20,55,0,6,2,1,4,,0.25
carpema01,2021,1,SLN,NL,130,207,18,35,11,1,3,21,2,0,35,77,1,6,0,1,1,,0.169082126
garvemi01,2021,1,MIN,AL,68,207,29,53,15,0,13,34,1,1,31,71,0,3,0,2,4,,0.256038647
turnetr01,2021,2,LAN,NL,52,207,41,70,17,0,10,28,11,2,15,33,2,2,0,2,5,,0.338164251
dahlda01,2021,1,TEX,AL,63,205,19,43,11,0,4,18,2,1,10,59,0,1,1,3,3,,0.209756098
dickeco01,2021,1,MIA,NL,63,205,27,54,12,3,2,14,2,4,16,45,0,3,0,1,5,,0.263414634
beatyma01,2021,1,LAN,NL,120,204,35,55,4,1,7,40,2,2,20,44,0,10,0,0,3,,0.269607843
leonsa01,2021,1,MIA,NL,84,202,15,37,5,0,4,14,0,0,12,65,0,3,1,2,2,,0.183168317
barneau01,2021,1,LAN,NL,77,200,28,43,8,0,6,23,1,0,20,56,1,4,1,0,6,,0.215
casalcu01,2021,1,SFN,NL,77,200,20,42,11,1,5,26,0,0,26,66,4,4,1,0,3,,0.21
gordoni01,2021,1,MIN,AL,73,200,19,48,9,1,4,23,10,1,12,55,0,3,0,1,7,,0.24
madrini01,2021,1,CHA,AL,54,200,30,61,10,4,2,21,1,2,11,17,0,3,0,1,3,,0.305
delacbr01,2021,1,MIA,NL,58,199,17,59,7,2,5,19,1,1,18,53,1,1,0,1,8,,0.296482412
duvalad01,2021,2,ATL,NL,55,199,26,45,7,1,16,45,0,0,14,69,1,3,0,0,3,,0.226130653
mcguire01,2021,1,TOR,AL,78,198,22,50,15,0,1,10,0,0,15,44,0,2,1,1,4,,0.252525253
whiteel04,2021,1,TEX,AL,64,198,26,35,6,1,6,15,4,3,18,66,0,4,0,0,2,,0.176767677
peterdj01,2021,2,TEX,AL,52,197,24,39,7,1,12,34,2,0,4,68,0,2,0,3,4,,0.197969543
colliza01,2021,1,CHA,AL,78,195,25,41,13,0,4,26,1,1,34,69,1,1,1,0,4,,0.21025641
hernace02,2021,2,CHA,AL,53,194,24,45,4,0,3,15,1,1,21,45,2,1,0,1,5,,0.231958763
higasky01,2021,1,NYA,AL,67,193,20,35,10,0,10,29,0,0,17,59,0,0,0,1,4,,0.18134715
stevean01,2021,1,WAS,NL,109,192,22,44,6,0,5,23,1,1,13,61,2,5,2,1,3,,0.229166667
fraziad01,2021,2,SDN,NL,57,191,25,51,8,1,1,11,5,1,13,23,1,4,3,0,4,,0.267015707
milleow01,2021,1,CLE,AL,60,191,17,39,8,0,4,18,2,0,9,54,0,1,0,1,7,,0.204188482
eatonad02,2021,1,CHA,AL,58,189,33,38,8,2,5,28,2,0,20,55,0,6,4,0,5,,0.201058201
pujolal01,2021,2,LAN,NL,85,189,20,48,3,0,12,38,1,0,11,32,2,2,0,2,10,,0.253968254
rookebr01,2021,1,MIN,AL,58,189,25,38,10,0,9,16,0,0,15,70,0,9,0,0,1,,0.201058201
gallojo01,2021,2,NYA,AL,58,188,33,30,7,0,13,22,0,0,37,88,1,2,0,1,3,,0.159574468
gimenan01,2021,1,CLE,AL,68,188,23,41,10,0,5,16,11,0,11,54,0,7,1,3,1,,0.218085106
ozunama01,2021,1,ATL,NL,48,188,21,40,6,0,7,26,0,0,19,46,0,1,0,0,6,,0.212765957
bryankr01,2021,2,SFN,NL,51,187,28,49,13,0,7,22,6,0,23,46,3,1,0,1,3,,0.262032086
harrijo05,2021,2,OAK,AL,48,185,19,47,10,0,2,22,4,3,6,25,0,6,0,2,5,,0.254054054
janseda01,2021,1,TOR,AL,70,184,32,41,13,0,11,28,0,0,17,44,0,3,1,0,4,,0.222826087
frazicl01,2021,1,NYA,AL,66,183,20,34,9,0,5,15,2,0,32,65,0,3,0,0,8,,0.18579235
moustmi01,2021,1,CIN,NL,62,183,21,38,12,0,6,22,0,0,18,46,0,2,0,3,6,,0.207650273
adriaeh01,2021,1,ATL,NL,109,182,32,45,9,2,5,28,0,0,21,42,0,2,1,3,4,,0.247252747
bauerja01,2021,2,SEA,AL,72,182,20,40,4,0,2,13,6,0,18,51,0,2,0,0,1,,0.21978022
pinama01,2021,1,MIL,NL,75,180,27,34,6,0,13,33,0,0,22,38,0,5,0,1,4,,0.188888889
davisjd01,2021,1,NYN,NL,73,179,18,51,12,0,5,23,1,0,24,68,1,6,0,2,4,,0.284916201
escobed01,2021,2,MIL,NL,48,179,27,48,12,2,6,25,0,0,19,39,0,1,0,0,2,,0.268156425
joeco01,2021,1,COL,NL,63,179,23,51,9,0,8,35,0,0,26,41,0,3,0,3,1,,0.284916201
shawtr01,2021,1,MIL,NL,56,178,14,34,8,0,6,28,0,0,19,51,0,3,1,1,2,,0.191011236
thomala02,2021,2,WAS,NL,45,178,33,48,14,2,7,27,4,2,27,46,0,0,0,1,5,,0.269662921
dubonma01,2021,1,SFN,NL,74,175,20,42,9,0,5,22,2,1,9,41,2,1,0,2,5,,0.24
aquinar01,2021,1,CIN,NL,84,174,25,33,6,1,10,23,2,2,27,75,2,1,0,2,0,,0.189655172
rengilu01,2021,1,LAA,AL,54,174,22,35,1,0,6,18,1,0,9,38,0,2,3,2,3,,0.201149425
taverle01,2021,1,TEX,AL,49,174,14,28,6,2,3,9,10,1,9,60,0,1,1,0,3,,0.16091954
hiurake01,2021,1,MIL,NL,61,173,16,29,9,1,4,19,3,0,14,77,0,7,2,1,6,,0.167630058
nolaau01,2021,1,SDN,NL,56,173,15,47,12,0,2,29,0,1,14,19,0,5,0,2,2,,0.271676301
pederjo01,2021,2,ATL,NL,64,173,20,43,8,1,7,22,0,0,17,43,0,3,0,1,4,,0.248554913
piscost01,2021,1,OAK,AL,72,173,14,38,8,0,5,16,1,0,13,48,0,2,0,0,2,,0.219653179
rizzoan01,2021,2,NYA,AL,49,173,32,43,7,0,8,21,2,0,16,28,0,9,0,2,5,,0.248554913
mckenry01,2021,1,BAL,AL,90,169,20,31,6,1,2,14,1,0,24,74,0,2,2,0,1,,0.183431953
sogarer01,2021,1,CHN,NL,78,169,16,42,6,1,1,12,3,1,9,30,1,0,0,2,5,,0.24852071
rojasjo02,2021,1,LAA,AL,61,168,26,35,14,0,6,15,2,1,15,50,0,1,0,0,2,,0.208333333
baezja01,2021,2,NYN,NL,47,167,32,50,9,0,9,22,5,2,13,53,1,6,0,0,5,,0.299401198
calhoko01,2021,1,ARI,NL,51,166,17,39,8,0,5,17,1,0,15,41,0,0,0,1,2,,0.234939759
kirkal01,2021,1,TOR,AL,60,165,19,40,8,0,8,24,0,0,19,22,0,3,0,2,7,,0.242424242
mazarno01,2021,1,DET,AL,50,165,12,35,5,2,3,19,0,0,15,45,0,0,0,1,4,,0.212121212
arroych01,2021,1,BOS,AL,57,164,22,43,12,0,6,25,1,0,8,44,0,7,1,0,1,,0.262195122
caveja01,2021,1,MIN,AL,76,164,14,31,6,1,3,13,1,1,10,62,0,3,1,0,0,,0.18902439
mendida01,2021,1,CHA,AL,71,164,14,36,5,0,2,20,0,1,18,42,0,2,1,1,1,,0.219512195
contrwi02,2021,1,ATL,NL,52,163,19,35,4,1,8,23,0,0,19,54,1,2,0,1,3,,0.214723926
akiyash01,2021,1,CIN,NL,88,162,16,33,8,0,0,12,2,3,14,40,1,4,1,1,1,,0.203703704
kniznan01,2021,1,SLN,NL,63,161,18,28,7,0,1,9,0,0,20,39,2,4,0,0,7,,0.173913043
sheetga01,2021,1,CHA,AL,54,160,23,40,8,0,11,34,0,0,16,40,0,2,0,1,4,,0.25
mckinza01,2021,1,LAN,NL,60,158,19,34,9,0,7,29,1,1,10,50,1,1,1,2,3,,0.215189873
tellero01,2021,2,MIL,NL,56,158,22,43,10,1,7,28,0,0,14,32,3,1,0,1,3,,0.272151899
plaweke01,2021,1,BOS,AL,64,157,15,45,7,0,3,15,0,0,12,26,0,3,1,0,4,,0.286624204
shortza01,2021,1,DET,AL,61,156,21,22,4,0,6,20,2,0,22,59,1,0,0,6,4,,0.141025641
trammta01,2021,1,SEA,AL,51,156,23,25,7,0,8,18,2,3,17,75,0,3,2,0,1,,0.16025641
andujmi01,2021,1,NYA,AL,45,154,19,39,2,0,6,12,0,1,7,28,0,0,0,1,8,,0.253246753
nidoto01,2021,1,NYN,NL,58,153,16,34,5,1,3,13,1,0,5,44,1,3,0,0,4,,0.222222222
tauchmi01,2021,2,SFN,NL,64,152,21,27,4,0,4,15,1,3,22,52,0,1,0,0,0,,0.177631579
wallsta01,2021,1,TBA,AL,54,152,15,32,10,0,1,15,4,2,23,49,0,0,1,0,3,,0.210526316
reddijo01,2021,1,ARI,NL,54,151,15,39,11,0,2,21,0,0,6,31,0,0,0,1,4,,0.258278146
brossmi01,2021,1,TBA,AL,57,150,21,28,9,0,5,18,2,0,15,53,0,2,0,2,1,,0.186666667
castrja01,2021,1,HOU,AL,66,149,22,35,7,0,8,21,0,0,25,54,1,3,2,0,4,,0.234899329
hoernni01,2021,1,CHN,NL,44,149,13,45,10,0,0,16,5,3,17,25,3,3,0,1,3,,0.302013423
almonab01,2021,1,ATL,NL,64,148,20,32,12,0,5,19,1,1,26,38,0,0,0,1,2,,0.216216216
meyerja02,2021,1,HOU,AL,49,146,22,38,8,0,6,28,3,0,10,50,0,4,2,1,0,,0.260273973
knappan01,2021,1,PHI,NL,62,145,13,22,3,0,2,11,0,0,10,61,0,2,1,1,1,,0.151724138
martija03,2021,1,TEX,AL,58,144,14,30,3,0,6,17,3,1,8,41,0,0,1,1,1,,0.208333333
hernayo02,2021,1,TEX,AL,43,143,15,31,5,0,0,6,11,2,17,32,0,4,1,1,2,,0.216783217
perazjo01,2021,1,NYN,NL,64,142,21,29,7,0,6,20,1,0,9,26,0,3,0,0,5,,0.204225352
perezro02,2021,1,CLE,AL,44,141,13,21,3,0,7,17,1,0,17,56,0,1,2,0,1,,0.14893617
hillde01,2021,1,DET,AL,49,139,19,36,3,3,3,14,6,3,10,42,0,1,0,0,2,,0.258992806
raleica01,2021,1,SEA,AL,47,139,6,25,12,0,2,13,0,0,7,52,0,1,0,1,3,,0.179856115
refsnro01,2021,1,MIN,AL,51,139,21,34,7,0,2,12,1,0,17,40,0,0,0,1,4,,0.244604317
tellero01,2021,1,TOR,AL,50,139,12,29,4,1,4,8,0,0,9,33,1,3,0,0,3,,0.208633094
gutieke01,2021,2,BAL,AL,47,137,14,34,4,1,2,12,0,0,13,45,0,3,0,0,1,,0.248175182
gutieke01,2021,1,KCA,AL,38,135,9,29,4,2,1,8,0,1,6,31,0,1,0,0,3,,0.214814815
schwaky01,2021,2,BOS,AL,41,134,34,39,10,0,7,18,0,0,33,39,0,1,0,0,0,,0.291044776
alforan01,2021,1,PIT,NL,49,133,14,31,6,1,5,11,5,6,12,58,1,3,0,0,4,,0.233082707
adamewi01,2021,1,TBA,AL,41,132,16,26,6,1,5,15,1,2,10,51,0,0,0,0,1,,0.196969697
guilllu01,2021,1,NYN,NL,69,132,13,35,3,0,1,5,0,2,23,23,2,0,1,0,2,,0.265151515
vogtst01,2021,1,ARI,NL,52,132,17,28,6,1,5,17,0,0,18,36,1,0,1,0,2,,0.212121212
dickeco01,2021,2,TOR,AL,46,131,16,37,6,2,4,15,4,1,9,23,1,0,0,0,3,,0.282442748
gomesya01,2021,2,OAK,AL,40,131,19,29,4,0,5,17,0,0,6,31,0,2,0,1,3,,0.221374046
jankotr01,2021,1,PHI,NL,76,131,24,33,6,2,1,10,5,0,22,29,4,1,2,0,1,,0.251908397
adelljo01,2021,1,LAA,AL,35,130,17,32,5,2,4,26,2,1,8,32,0,1,1,0,3,,0.246153846
lewisky01,2021,1,SEA,AL,36,130,15,32,4,0,5,11,2,0,16,37,0,1,0,0,1,,0.246153846
wynnsau01,2021,1,BAL,AL,45,130,14,24,4,0,4,14,1,0,8,31,0,0,1,0,6,,0.184615385
marisja01,2021,1,CHN,NL,65,128,17,29,6,3,5,22,3,1,9,43,0,4,1,2,2,,0.2265625
cordefr02,2021,1,BOS,AL,48,127,12,24,6,0,1,9,1,1,8,51,0,0,1,0,1,,0.188976378
hamilbi02,2021,1,CHA,AL,71,127,23,28,8,3,2,11,9,0,4,47,0,0,3,1,1,,0.220472441
parkho01,2021,2,PIT,NL,44,127,16,25,5,2,3,14,1,1,18,38,1,1,1,1,4,,0.196850394
tsutsyo01,2021,3,PIT,NL,43,127,20,34,8,1,8,25,0,1,15,33,0,1,0,1,2,,0.267716535
wadety01,2021,1,NYA,AL,103,127,31,34,5,1,0,5,17,6,16,37,1,1,0,0,3,,0.267716535
mondera02,2021,1,KCA,AL,35,126,19,29,8,1,6,17,15,1,6,43,0,1,3,0,2,,0.23015873
schroma01,2021,1,CIN,NL,53,125,19,36,7,2,3,14,1,1,8,24,1,0,0,1,0,,0.288
engelad01,2021,1,CHA,AL,39,123,21,31,9,0,7,18,7,1,11,31,0,5,0,1,4,,0.25203252
diazle01,2021,1,MIA,NL,40,122,16,25,4,1,8,13,0,0,6,33,1,0,0,0,1,,0.204918033
dysonja01,2021,1,KCA,AL,77,122,13,27,7,2,0,10,8,3,6,28,0,0,3,1,1,,0.221311475
panikjo01,2021,2,MIA,NL,53,122,8,21,3,0,1,7,2,0,9,20,1,2,1,0,5,,0.172131148
clemeer01,2021,1,CLE,AL,40,121,16,28,4,0,3,9,0,1,7,19,0,2,3,0,3,,0.231404959
estrath01,2021,1,SFN,NL,52,121,19,33,4,0,7,22,1,0,9,23,1,2,0,0,2,,0.272727273
ramoswi01,2021,1,DET,AL,35,120,12,24,5,0,6,13,0,0,6,29,0,0,0,0,1,,0.2
williju02,2021,1,SLN,NL,51,119,10,19,0,0,4,11,0,1,17,46,5,1,0,0,2,,0.159663866
locasti01,2021,1,ARI,NL,55,118,11,21,2,0,1,5,5,3,6,26,0,9,0,0,2,,0.177966102
mercejo03,2021,1,WAS,NL,46,118,13,30,7,0,2,9,0,0,9,34,0,0,0,0,1,,0.254237288
matonni01,2021,1,PHI,NL,52,117,16,30,7,1,2,14,2,0,10,39,0,2,1,1,0,,0.256410256
troutmi01,2021,1,LAA,AL,36,117,23,39,8,1,8,18,2,0,27,41,5,2,0,0,0,,0.333333333
tuckeco01,2021,1,PIT,NL,43,117,15,26,4,2,2,12,2,2,13,33,0,0,0,1,2,,0.222222222
santada01,2021,1,BOS,AL,38,116,15,21,2,1,5,14,4,2,10,30,0,1,0,0,0,,0.181034483
panikjo01,2021,1,TOR,AL,42,114,9,28,6,0,2,11,0,0,8,14,0,0,0,1,4,,0.245614035
lambja01,2021,1,CHA,AL,43,113,20,24,2,0,6,13,0,0,17,38,0,1,0,0,4,,0.212389381
rogerja03,2021,1,DET,AL,38,113,17,27,5,3,6,17,1,0,11,46,0,0,3,0,0,,0.238938053
gallaca01,2021,1,KCA,AL,48,112,9,28,6,0,1,7,0,0,8,20,0,0,2,1,2,,0.25
longsh01,2021,1,SEA,AL,34,111,13,22,4,1,4,17,1,0,9,39,0,0,1,0,3,,0.198198198
nogowjo01,2021,2,PIT,NL,33,111,12,29,7,0,1,14,0,1,11,20,0,0,0,1,1,,0.261261261
senzeni01,2021,1,CIN,NL,36,111,18,28,4,0,1,8,2,5,12,16,0,0,0,1,3,,0.252252252
nootbla01,2021,1,SLN,NL,58,109,15,26,3,1,5,15,2,1,13,28,1,0,1,1,0,,0.23853211
toroab01,2021,1,HOU,AL,35,109,17,23,1,0,6,20,3,1,9,21,0,3,0,1,1,,0.211009174
hicksaa01,2021,1,NYA,AL,32,108,13,21,3,0,4,14,0,0,14,30,0,2,0,2,3,,0.194444444
jacksal02,2021,2,MIA,NL,42,108,11,17,4,0,3,12,0,0,11,60,0,4,0,0,0,,0.157407407
duranja01,2021,1,BOS,AL,33,107,17,23,3,2,2,10,2,1,4,40,0,0,0,1,1,,0.214953271
galvifr01,2021,2,PHI,NL,32,107,17,24,3,0,5,14,0,0,9,19,0,2,0,2,1,,0.224299065
mateojo01,2021,2,BAL,AL,32,107,9,30,7,1,2,8,5,3,7,28,0,1,0,1,0,,0.280373832
garciro02,2021,1,HOU,AL,47,106,8,16,3,0,1,8,0,0,8,42,0,1,1,1,2,,0.150943396
marmojo01,2021,1,SEA,AL,41,106,11,17,4,0,4,12,0,0,15,39,0,0,0,1,0,,0.160377358
camerda01,2021,1,DET,AL,35,103,16,20,5,0,4,13,6,0,10,38,0,2,0,0,2,,0.194174757
jonesta01,2021,1,HOU,AL,35,102,11,25,8,1,2,16,0,0,4,29,0,0,0,2,5,,0.245098039
olivaed02,2021,1,KCA,AL,39,101,14,24,2,0,5,12,2,2,5,19,0,3,1,1,2,,0.237623762
bauerja01,2021,1,CLE,AL,43,100,7,19,3,0,2,6,0,1,12,27,1,0,0,0,0,,0.19
jonesja07,2021,1,DET,AL,36,100,9,17,2,0,2,9,2,2,5,42,0,0,0,0,2,,0.17
garliky01,2021,1,MIN,AL,36,99,17,23,8,0,5,10,1,0,6,32,0,1,0,1,2,,0.232323232
luplojo01,2021,1,CLE,AL,36,98,12,17,5,0,7,20,0,2,21,31,0,2,0,0,1,,0.173469388
martiri01,2021,1,BAL,AL,37,98,9,23,2,0,1,8,0,2,4,28,0,1,1,1,1,,0.234693878
willilu01,2021,1,PHI,NL,58,98,8,24,4,0,1,6,2,2,10,23,0,0,0,0,2,,0.244897959
chiriro01,2021,1,CHN,NL,45,97,13,22,5,1,5,15,0,0,9,36,0,5,1,0,2,,0.226804124
parrage01,2021,1,WAS,NL,53,97,13,23,5,0,2,10,1,1,6,30,0,2,1,1,3,,0.237113402
whiteev01,2021,1,SEA,AL,30,97,8,14,3,0,2,9,0,0,6,31,0,1,0,0,1,,0.144329897
rosared01,2021,2,ATL,NL,33,96,13,26,4,2,7,16,2,1,9,14,0,0,0,1,1,,0.270833333
